county,district,date,rainfall_mm
Kisii,SouthMugirango,chirps-v3.0.2006.02,83.5155029296875
Kisumu,KisumuCentral,chirps-v3.0.2006.02,61.15839767456055
Kisumu,KisumuEast,chirps-v3.0.2006.02,65.5013427734375
Kisumu,KisumuWest,chirps-v3.0.2006.02,73.60443115234375
Kisumu,Muhoroni,chirps-v3.0.2006.02,82.55810038248698
Kisumu,Nyakach,chirps-v3.0.2006.02,72.77699973366477
Kisumu,Nyando,chirps-v3.0.2006.02,75.08278937088816
Kisumu,Seme,chirps-v3.0.2006.02,60.909981863839285
Kitui,KituiCentral,chirps-v3.0.2006.02,24.902349853515624
Kitui,KituiEast,chirps-v3.0.2006.02,17.730723775875795
Kitui,KituiRural,chirps-v3.0.2006.02,24.07828924005682
Kitui,KituiSouth,chirps-v3.0.2006.02,4.993211125753012
Kitui,KituiWest,chirps-v3.0.2006.02,25.55471656436012
Kitui,MwingiCentral,chirps-v3.0.2006.02,14.424258961397058
Kitui,MwingiNorth,chirps-v3.0.2006.02,6.424490792410714
Kitui,MwingiWest,chirps-v3.0.2006.02,20.303634643554688
Kwale,Kinango,chirps-v3.0.2006.02,9.160320258579372
Kwale,Lungalunga,chirps-v3.0.2006.02,31.680084684001866
Kwale,Matuga,chirps-v3.0.2006.02,10.751750946044922
Kwale,Msambweni,chirps-v3.0.2006.02,16.26843007405599
Laikipia,LaikipiaEast,chirps-v3.0.2006.02,31.915863037109375
Laikipia,LaikipiaNorth,chirps-v3.0.2006.02,22.14202916139812
Laikipia,LaikipiaWest,chirps-v3.0.2006.02,19.346854073660715
Lamu,LamuEast,chirps-v3.0.2006.02,1.1215202607304218
Lamu,LamuWest,chirps-v3.0.2006.02,2.9030046605352147
Machakos,Kangundo,chirps-v3.0.2006.02,33.766259765625
Machakos,Kathiani,chirps-v3.0.2006.02,41.6421864827474
Machakos,MachakosTown,chirps-v3.0.2006.02,43.600392061121326
Machakos,Masinga,chirps-v3.0.2006.02,14.058574270694814
Machakos,Matungulu,chirps-v3.0.2006.02,39.74866043893915
Machakos,Mavoko,chirps-v3.0.2006.02,44.41105651855469
Machakos,Mwala,chirps-v3.0.2006.02,25.08291713169643
Machakos,unknown7,chirps-v3.0.2006.02,38.802591959635414
Machakos,Yatta,chirps-v3.0.2006.02,26.36014512005974
Makueni,Kaiti,chirps-v3.0.2006.02,37.60861002604167
Makueni,KibweziEast,chirps-v3.0.2006.02,2.613526796039782
Makueni,KibweziWest,chirps-v3.0.2006.02,8.160801478794642
Makueni,Kilome,chirps-v3.0.2006.02,35.53036897078805
Makueni,Makueni,chirps-v3.0.2006.02,14.335436054304534
Makueni,Mbooni,chirps-v3.0.2006.02,30.082366943359375
Mandera,Banissa,chirps-v3.0.2006.02,2.0482342529296873
Mandera,Lafey,chirps-v3.0.2006.02,1.040756376663057
Mandera,ManderaEast,chirps-v3.0.2006.02,0.7140106360117594
Mandera,ManderaNorth,chirps-v3.0.2006.02,1.8182818951384392
Mandera,ManderaSouth,chirps-v3.0.2006.02,1.5375200257684192
Mandera,ManderaWest,chirps-v3.0.2006.02,3.137009672062126
Mandera,unknown1,chirps-v3.0.2006.02,1.8131771511501735
Marsabit,Laisamis,chirps-v3.0.2006.02,11.52677179907289
Marsabit,Moyale,chirps-v3.0.2006.02,12.608473557692308
Marsabit,NorthHorr,chirps-v3.0.2006.02,18.70896211293693
Marsabit,Saku,chirps-v3.0.2006.02,20.441409840303308
Meru,Buuri,chirps-v3.0.2006.02,36.063423904718135
Meru,CentralImenti,chirps-v3.0.2006.02,45.963216145833336
Meru,IgembeCentral,chirps-v3.0.2006.02,34.94224717881944
Meru,IgembeNorth,chirps-v3.0.2006.02,43.50227186414931
Meru,IgembeSouth,chirps-v3.0.2006.02,25.5889697265625
Meru,NorthImenti,chirps-v3.0.2006.02,32.542385525173614
Meru,SouthImenti,chirps-v3.0.2006.02,58.40950734991776
Meru,TiganiaEast,chirps-v3.0.2006.02,39.43716325431034
Meru,TiganiaWest,chirps-v3.0.2006.02,30.8322060324929
Meru,unknown5,chirps-v3.0.2006.02,29.589920043945312
Migori,Awendo,chirps-v3.0.2006.02,78.50724283854167
Migori,KuriaEast,chirps-v3.0.2006.02,74.01102294921876
Migori,KuriaWest,chirps-v3.0.2006.02,73.16530539772727
Migori,Nyatike,chirps-v3.0.2006.02,63.39324660528274
Migori,Rongo,chirps-v3.0.2006.02,82.63181559244792
Migori,SunaEast,chirps-v3.0.2006.02,70.0860595703125
Migori,SunaWest,chirps-v3.0.2006.02,70.50642903645833
Migori,Uriri,chirps-v3.0.2006.02,73.31873575846355
Mombasa,Changamwe,chirps-v3.0.2006.02,0.0
Mombasa,Jomvu,chirps-v3.0.2006.02,0.0
Mombasa,Kisauni,chirps-v3.0.2006.02,0.0
Mombasa,Likoni,chirps-v3.0.2006.02,0.0
Mombasa,Mvita,chirps-v3.0.2006.02,0.0
Mombasa,Nyali,chirps-v3.0.2006.02,0.0
Murang'a,Gatanga,chirps-v3.0.2006.02,50.925435384114586
Murang'a,Kandara,chirps-v3.0.2006.02,36.03588431222098
Murang'a,Kangema,chirps-v3.0.2006.02,89.10956488715277
Murang'a,Kigumo,chirps-v3.0.2006.02,66.2015380859375
Murang'a,Kiharu,chirps-v3.0.2006.02,39.220607212611604
Murang'a,Maragwa,chirps-v3.0.2006.02,26.67828369140625
Murang'a,Mathioya,chirps-v3.0.2006.02,98.6487325032552
Nairobi,DagorettiNorth,chirps-v3.0.2006.02,43.893314361572266
Nairobi,DagorettiSouth,chirps-v3.0.2006.02,35.67190933227539
Nairobi,EmbakasiCentral,chirps-v3.0.2006.02,
Nairobi,EmbakasiEast,chirps-v3.0.2006.02,37.298057556152344
Nairobi,EmbakasiNorth,chirps-v3.0.2006.02,
Nairobi,EmbakasiSouth,chirps-v3.0.2006.02,31.827970504760742
Nairobi,EmbakasiWest,chirps-v3.0.2006.02,35.607330322265625
Nairobi,Kamukunji,chirps-v3.0.2006.02,
Nairobi,Kasarani,chirps-v3.0.2006.02,34.94102172851562
Nairobi,Kibra,chirps-v3.0.2006.02,
Nairobi,Langata,chirps-v3.0.2006.02,36.8802490234375
Nairobi,Makadara,chirps-v3.0.2006.02,
Nairobi,Mathare,chirps-v3.0.2006.02,
Nairobi,Roysambu,chirps-v3.0.2006.02,36.517574310302734
Nairobi,Ruaraka,chirps-v3.0.2006.02,
Nairobi,Starehe,chirps-v3.0.2006.02,37.551841735839844
Nairobi,Westlands,chirps-v3.0.2006.02,40.32130432128906
Nakuru,Bahati,chirps-v3.0.2006.02,21.00697021484375
Nakuru,Gilgil,chirps-v3.0.2006.02,27.597115652901785
Nakuru,KuresoiNorth,chirps-v3.0.2006.02,41.57205810546875
Nakuru,KuresoiSouth,chirps-v3.0.2006.02,41.6730167164522
Nakuru,Molo,chirps-v3.0.2006.02,27.337959798177085
Nakuru,Naivasha,chirps-v3.0.2006.02,34.24554978755482
Nakuru,NakuruTownEast,chirps-v3.0.2006.02,19.69530029296875
Nakuru,NakuruTownWest,chirps-v3.0.2006.02,20.498942057291668
Nakuru,Njoro,chirps-v3.0.2006.02,30.21739451090495
Nakuru,Rongai,chirps-v3.0.2006.02,24.00187952378217
Nakuru,Subukia,chirps-v3.0.2006.02,23.443882751464844
Nandi,Aldai,chirps-v3.0.2006.02,92.37784016927084
Nandi,Chesumei,chirps-v3.0.2006.02,61.958377838134766
Nandi,Emgwen,chirps-v3.0.2006.02,60.8653564453125
Nandi,Mosop,chirps-v3.0.2006.02,92.47771538628473
Nandi,NandiHills,chirps-v3.0.2006.02,47.69708251953125
Nandi,Tinderet,chirps-v3.0.2006.02,59.840535481770836
Narok,EmuruaDikirr,chirps-v3.0.2006.02,113.93583984375
Narok,Kilgoris,chirps-v3.0.2006.02,79.32112027391975
Narok,NarokEast,chirps-v3.0.2006.02,38.891159345518865
Narok,NarokNorth,chirps-v3.0.2006.02,44.487414129849135
Narok,NarokSouth,chirps-v3.0.2006.02,71.87410111860795
Narok,NarokWest,chirps-v3.0.2006.02,86.23869820926966
Nyamira,Borabu,chirps-v3.0.2006.02,79.16629028320312
Nyamira,KitutuMasaba,chirps-v3.0.2006.02,72.89617919921875
Nyamira,NorthMugirango,chirps-v3.0.2006.02,69.76388041178386
Nyamira,WestMugirango,chirps-v3.0.2006.02,72.66396077473958
Nyandarua,Kinangop,chirps-v3.0.2006.02,70.56905423677884
Nyandarua,Kipipiri,chirps-v3.0.2006.02,36.74019276012074
Nyandarua,Ndaragwa,chirps-v3.0.2006.02,30.76276339017428
Nyandarua,OlJorok,chirps-v3.0.2006.02,24.152090072631836
Nyandarua,OlKalou,chirps-v3.0.2006.02,22.607545640733505
Nyeri,Kieni,chirps-v3.0.2006.02,52.12078157018443
Nyeri,Mathira,chirps-v3.0.2006.02,61.11552734375
Nyeri,Mukurweini,chirps-v3.0.2006.02,48.14001973470052
Nyeri,NyeriTown,chirps-v3.0.2006.02,51.086181640625
Nyeri,Othaya,chirps-v3.0.2006.02,81.13883833451705
Nyeri,Tetu,chirps-v3.0.2006.02,84.82006327311198
Samburu,SamburuEast,chirps-v3.0.2006.02,35.07982949098926
Samburu,SamburuNorth,chirps-v3.0.2006.02,29.99842762861011
Samburu,SamburuWest,chirps-v3.0.2006.02,26.079945238330698
Siaya,AlegoUsonga,chirps-v3.0.2006.02,70.04755249023438
Siaya,Bondo,chirps-v3.0.2006.02,56.06743829900568
Siaya,Gem,chirps-v3.0.2006.02,80.25506122295673
Siaya,Rarieda,chirps-v3.0.2006.02,56.15268221768466
Siaya,Ugenya,chirps-v3.0.2006.02,101.54401189630681
Siaya,Ugunja,chirps-v3.0.2006.02,87.42288643973214
TaitaTaveta,Mwatate,chirps-v3.0.2006.02,13.429447428385417
TaitaTaveta,Taveta,chirps-v3.0.2006.02,16.795228845932904
TaitaTaveta,Voi,chirps-v3.0.2006.02,2.215674550909745
TaitaTaveta,Wundanyi,chirps-v3.0.2006.02,7.9124619620186945
TanaRiver,Bura,chirps-v3.0.2006.02,4.774413508893141
TanaRiver,Galole,chirps-v3.0.2006.02,7.0151266749901104
TanaRiver,Garsen,chirps-v3.0.2006.02,1.172759774108651
Tharaka-Nithi,Chuka/Igambang'Ombe,chirps-v3.0.2006.02,21.278282165527344
Tharaka-Nithi,IgembeSouth,chirps-v3.0.2006.02,16.347877502441406
Tharaka-Nithi,Maara,chirps-v3.0.2006.02,38.93498011997768
Tharaka-Nithi,Tharaka,chirps-v3.0.2006.02,11.151755196707589
TransNzoia,Cherangany,chirps-v3.0.2006.02,57.99022152549342
TransNzoia,Endebess,chirps-v3.0.2006.02,56.472906203497026
TransNzoia,Kiminini,chirps-v3.0.2006.02,77.54995218912761
TransNzoia,Kwanza,chirps-v3.0.2006.02,55.164208984375
TransNzoia,Saboti,chirps-v3.0.2006.02,67.05792236328125
TransNzoia,unknown4,chirps-v3.0.2006.02,47.47086181640625
Turkana,Loima,chirps-v3.0.2006.02,11.332111346608833
Turkana,TurkanaCentral,chirps-v3.0.2006.02,4.844871031034977
Turkana,TurkanaEast,chirps-v3.0.2006.02,17.61978310032895
Turkana,TurkanaNorth,chirps-v3.0.2006.02,8.387882953489916
Turkana,TurkanaSouth,chirps-v3.0.2006.02,16.02698111434362
Turkana,TurkanaWest,chirps-v3.0.2006.02,6.799026587701613
Turkana,unknown2,chirps-v3.0.2006.02,18.318671731387866
UasinGishu,Ainabkoi,chirps-v3.0.2006.02,34.37380499588816
UasinGishu,Kapseret,chirps-v3.0.2006.02,59.206842041015626
UasinGishu,Kesses,chirps-v3.0.2006.02,35.309820265997026
UasinGishu,Moiben,chirps-v3.0.2006.02,69.54312368539664
UasinGishu,Soy,chirps-v3.0.2006.02,70.24
UasinGishu,Turbo,chirps-v3.0.2006.02,90.67432454427083
Vihiga,Emuhaya,chirps-v3.0.2006.02,102.51556396484375
Vihiga,Hamisi,chirps-v3.0.2006.02,100.58724539620536
Vihiga,Luanda,chirps-v3.0.2006.02,90.60319010416667
Vihiga,Sabatia,chirps-v3.0.2006.02,106.03441619873047
Vihiga,Vihiga,chirps-v3.0.2006.02,89.83275349934895
Wajir,Eldas,chirps-v3.0.2006.02,5.704785397178249
Wajir,Tarbaj,chirps-v3.0.2006.02,3.1351906471406883
Wajir,WajirEast,chirps-v3.0.2006.02,2.217992218447403
Wajir,WajirNorth,chirps-v3.0.2006.02,6.6343363984144545
Wajir,WajirSouth,chirps-v3.0.2006.02,1.6437371903649507
Wajir,WajirWest,chirps-v3.0.2006.02,4.900579364483173
WestPokot,Kacheliba,chirps-v3.0.2006.02,36.646607349537035
WestPokot,Kapenguria,chirps-v3.0.2006.02,43.030536566840276
WestPokot,PokotSouth,chirps-v3.0.2006.02,46.71751933195153
WestPokot,Sigor,chirps-v3.0.2006.02,31.4729794784331
WestPokot,unknown3,chirps-v3.0.2006.02,37.66625298394097
Baringo,805,chirps-v3.0.2006.03,119.36687360491071
Baringo,BaringoCentral,chirps-v3.0.2006.03,103.98710300611413
Baringo,BaringoNorth,chirps-v3.0.2006.03,74.41079193691037
Baringo,BaringoSouth,chirps-v3.0.2006.03,85.89709272540983
Baringo,EldamaRavine,chirps-v3.0.2006.03,126.16404622395834
Baringo,Mogotio,chirps-v3.0.2006.03,97.50575921474359
Baringo,Tiaty,chirps-v3.0.2006.03,40.79319069602273
Bomet,BometCentral,chirps-v3.0.2006.03,242.92013549804688
Bomet,BometEast,chirps-v3.0.2006.03,230.02199485085228
Bomet,Chepalungu,chirps-v3.0.2006.03,210.89401424632354
Bomet,Konoin,chirps-v3.0.2006.03,230.9886328125
Bomet,Sotik,chirps-v3.0.2006.03,249.10384114583334
Bungoma,Bumula,chirps-v3.0.2006.03,242.06480823863637
Bungoma,Kabuchai,chirps-v3.0.2006.03,219.44415283203125
Bungoma,Kanduyi,chirps-v3.0.2006.03,215.48540790264423
Bungoma,Kimilili,chirps-v3.0.2006.03,173.2341064453125
Bungoma,Likuyani,chirps-v3.0.2006.03,105.94441731770833
Bungoma,Lugari,chirps-v3.0.2006.03,113.79096137152777
Bungoma,Mt.Elgon,chirps-v3.0.2006.03,143.0597120715726
Bungoma,Sirisia,chirps-v3.0.2006.03,244.95027669270834
Bungoma,Tongaren,chirps-v3.0.2006.03,114.12016157670455
Bungoma,WebuteWest,chirps-v3.0.2006.03,203.47562662760416
Bungoma,WebuyeEast,chirps-v3.0.2006.03,178.46819196428572
Busia,Budalangi,chirps-v3.0.2006.03,139.85703125
Busia,Butula,chirps-v3.0.2006.03,235.25222778320312
Busia,Funyula,chirps-v3.0.2006.03,179.66421508789062
Busia,Matayos,chirps-v3.0.2006.03,204.69401041666666
Busia,Nambale,chirps-v3.0.2006.03,220.89315359933036
Busia,TesoNorth,chirps-v3.0.2006.03,246.96743774414062
Busia,TesoSouth,chirps-v3.0.2006.03,225.837890625
Elgeyo-Marakwet,KeiyoNorth,chirps-v3.0.2006.03,98.42243957519531
Elgeyo-Marakwet,KeiyoSouth,chirps-v3.0.2006.03,101.82917131696429
Elgeyo-Marakwet,MarakwetEast,chirps-v3.0.2006.03,83.95252403846153
Elgeyo-Marakwet,MarakwetWest,chirps-v3.0.2006.03,87.07082005550987
Embu,Manyatta,chirps-v3.0.2006.03,123.1622314453125
Embu,MbeereNorth,chirps-v3.0.2006.03,71.20293250450722
Embu,MbeereSouth,chirps-v3.0.2006.03,81.16603732638889
Embu,Runyenjes,chirps-v3.0.2006.03,119.16994900173611
Garissa,Balambala,chirps-v3.0.2006.03,16.91535479323308
Garissa,Daadab,chirps-v3.0.2006.03,21.831210140306123
Garissa,Fafi,chirps-v3.0.2006.03,26.800439631982602
Garissa,GarissaTownship,chirps-v3.0.2006.03,30.130377197265624
Garissa,Ijara,chirps-v3.0.2006.03,29.002190912523233
Garissa,Lagdera,chirps-v3.0.2006.03,10.22080561799823
HomaBay,HomaBayTown,chirps-v3.0.2006.03,199.399072265625
HomaBay,KabondoKasipul,chirps-v3.0.2006.03,242.56025041852678
HomaBay,Karachuonyo,chirps-v3.0.2006.03,175.782470703125
HomaBay,Kasipul,chirps-v3.0.2006.03,211.25433349609375
HomaBay,Mbita,chirps-v3.0.2006.03,174.2990264892578
HomaBay,Ndhiwa,chirps-v3.0.2006.03,209.79465553977272
HomaBay,Rangwe,chirps-v3.0.2006.03,197.3424072265625
HomaBay,Suba,chirps-v3.0.2006.03,213.02659696691177
HomaBay,unknown6,chirps-v3.0.2006.03,166.1342041015625
Isiolo,IsioloNorth,chirps-v3.0.2006.03,11.099197418274048
Isiolo,IsioloSouth,chirps-v3.0.2006.03,11.428247886588146
Kajiado,KajiadoCentral,chirps-v3.0.2006.03,157.31576906028369
Kajiado,KajiadoEast,chirps-v3.0.2006.03,106.22615037270643
Kajiado,KajiadoNorth,chirps-v3.0.2006.03,140.0152130126953
Kajiado,KajiadoSouth,chirps-v3.0.2006.03,114.39968974282297
Kajiado,KajiadoWest,chirps-v3.0.2006.03,172.0097884241245
Kakamega,Butere,chirps-v3.0.2006.03,253.6767822265625
Kakamega,Ikolomani,chirps-v3.0.2006.03,273.50140380859375
Kakamega,Khwisero,chirps-v3.0.2006.03,255.763232421875
Kakamega,Lugari,chirps-v3.0.2006.03,180.44619750976562
Kakamega,Lurambi,chirps-v3.0.2006.03,267.6761997767857
Kakamega,Malava,chirps-v3.0.2006.03,234.12565104166666
Kakamega,Matungu,chirps-v3.0.2006.03,243.37301635742188
Kakamega,MumiasEast,chirps-v3.0.2006.03,250.9201456705729
Kakamega,MumiasWest,chirps-v3.0.2006.03,254.9681640625
Kakamega,Navakholo,chirps-v3.0.2006.03,245.615478515625
Kakamega,Shinyalu,chirps-v3.0.2006.03,249.62180739182693
Kericho,Ainamoi,chirps-v3.0.2006.03,218.37442452566964
Kericho,Belgut,chirps-v3.0.2006.03,244.09453125
Kericho,Bureti,chirps-v3.0.2006.03,238.2022705078125
Kericho,KipkelionEast,chirps-v3.0.2006.03,155.49397786458334
Kericho,KipkelionWest,chirps-v3.0.2006.03,173.70198197798297
Kericho,Sigowet/Soin,chirps-v3.0.2006.03,277.27975643382354
Kiambu,GatunduNorth,chirps-v3.0.2006.03,137.830078125
Kiambu,GatunduSouth,chirps-v3.0.2006.03,126.74303181966145
Kiambu,Githunguri,chirps-v3.0.2006.03,149.8756591796875
Kiambu,Juja,chirps-v3.0.2006.03,123.1411376953125
Kiambu,Kabete,chirps-v3.0.2006.03,152.9019978841146
Kiambu,Kiambaa,chirps-v3.0.2006.03,152.32647705078125
Kiambu,Kiambu,chirps-v3.0.2006.03,131.4055938720703
Kiambu,Kikuyu,chirps-v3.0.2006.03,143.55530802408853
Kiambu,Lari,chirps-v3.0.2006.03,130.04060872395834
Kiambu,Limuru,chirps-v3.0.2006.03,159.59506564670139
Kiambu,Ruiru,chirps-v3.0.2006.03,126.638671875
Kiambu,ThikaTown,chirps-v3.0.2006.03,119.30096435546875
Kilifi,Ganze,chirps-v3.0.2006.03,74.85114397321429
Kilifi,Kaloleni,chirps-v3.0.2006.03,95.11138916015625
Kilifi,KilifiNorth,chirps-v3.0.2006.03,54.893473307291664
Kilifi,KilifiSouth,chirps-v3.0.2006.03,86.16627604166666
Kilifi,Magarini,chirps-v3.0.2006.03,53.09193576388889
Kilifi,Malindi,chirps-v3.0.2006.03,26.442611030910324
Kilifi,Rabai,chirps-v3.0.2006.03,90.69297281901042
Kirinyaga,Gichugu,chirps-v3.0.2006.03,131.7054443359375
Kirinyaga,KirinyagaCentral,chirps-v3.0.2006.03,137.80961100260416
Kirinyaga,Mwea,chirps-v3.0.2006.03,89.02998860677083
Kirinyaga,Ndia,chirps-v3.0.2006.03,110.5194091796875
Kisii,Bobasi,chirps-v3.0.2006.03,232.23486328125
Kisii,BomachogeBorabu,chirps-v3.0.2006.03,222.34750366210938
Kisii,BomachogeChache,chirps-v3.0.2006.03,262.87127685546875
Kisii,Bonchari,chirps-v3.0.2006.03,240.5532023111979
Kisii,KitutuChacheNorth,chirps-v3.0.2006.03,246.19338989257812
Kisii,KitutuChacheSouth,chirps-v3.0.2006.03,233.00079345703125
Kisii,NyaribariChache,chirps-v3.0.2006.03,229.4953369140625
Kisii,NyaribariMasaba,chirps-v3.0.2006.03,221.00455729166666
Kisii,SouthMugirango,chirps-v3.0.2006.03,241.13685438368054
Kisumu,KisumuCentral,chirps-v3.0.2006.03,192.1449432373047
Kisumu,KisumuEast,chirps-v3.0.2006.03,215.3222198486328
Kisumu,KisumuWest,chirps-v3.0.2006.03,189.73825073242188
Kisumu,Muhoroni,chirps-v3.0.2006.03,220.305908203125
Kisumu,Nyakach,chirps-v3.0.2006.03,260.1455743963068
Kisumu,Nyando,chirps-v3.0.2006.03,218.52582750822367
Kisumu,Seme,chirps-v3.0.2006.03,179.57001604352678
Kitui,KituiCentral,chirps-v3.0.2006.03,97.43035481770833
Kitui,KituiEast,chirps-v3.0.2006.03,61.958020252786625
Kitui,KituiRural,chirps-v3.0.2006.03,81.45508700284091
Kitui,KituiSouth,chirps-v3.0.2006.03,69.22846385542168
Kitui,KituiWest,chirps-v3.0.2006.03,121.1343005952381
Kitui,MwingiCentral,chirps-v3.0.2006.03,88.55470026552288
Kitui,MwingiNorth,chirps-v3.0.2006.03,71.28674157873377
Kitui,MwingiWest,chirps-v3.0.2006.03,94.05745442708333
Kwale,Kinango,chirps-v3.0.2006.03,114.4188794095092
Kwale,Lungalunga,chirps-v3.0.2006.03,126.97291861007463
Kwale,Matuga,chirps-v3.0.2006.03,95.30094146728516
Kwale,Msambweni,chirps-v3.0.2006.03,98.65826416015625
Laikipia,LaikipiaEast,chirps-v3.0.2006.03,107.8203457919034
Laikipia,LaikipiaNorth,chirps-v3.0.2006.03,22.99221290191474
Laikipia,LaikipiaWest,chirps-v3.0.2006.03,65.27843299278847
Lamu,LamuEast,chirps-v3.0.2006.03,7.214350321206702
Lamu,LamuWest,chirps-v3.0.2006.03,36.271127273787314
Machakos,Kangundo,chirps-v3.0.2006.03,118.6397705078125
Machakos,Kathiani,chirps-v3.0.2006.03,151.43583170572916
Machakos,MachakosTown,chirps-v3.0.2006.03,130.23092830882354
Machakos,Masinga,chirps-v3.0.2006.03,79.64176259142288
Machakos,Matungulu,chirps-v3.0.2006.03,152.931640625
Machakos,Mavoko,chirps-v3.0.2006.03,98.0425313313802
Machakos,Mwala,chirps-v3.0.2006.03,107.82045200892857
Machakos,unknown7,chirps-v3.0.2006.03,92.50142415364583
Machakos,Yatta,chirps-v3.0.2006.03,99.78112074908088
Makueni,Kaiti,chirps-v3.0.2006.03,143.01368815104166
Makueni,KibweziEast,chirps-v3.0.2006.03,96.01137823807566
Makueni,KibweziWest,chirps-v3.0.2006.03,97.90804966517857
Makueni,Kilome,chirps-v3.0.2006.03,125.26858653192934
Makueni,Makueni,chirps-v3.0.2006.03,114.95819929534314
Makueni,Mbooni,chirps-v3.0.2006.03,122.01531982421875
Mandera,Banissa,chirps-v3.0.2006.03,24.85624267578125
Mandera,Lafey,chirps-v3.0.2006.03,21.179484452351485
Mandera,ManderaEast,chirps-v3.0.2006.03,15.22677739461263
Mandera,ManderaNorth,chirps-v3.0.2006.03,19.521584308209196
Mandera,ManderaSouth,chirps-v3.0.2006.03,11.793198634238138
Mandera,ManderaWest,chirps-v3.0.2006.03,32.171167430763475
Mandera,unknown1,chirps-v3.0.2006.03,7.326333279079861
Marsabit,Laisamis,chirps-v3.0.2006.03,22.893035186221226
Marsabit,Moyale,chirps-v3.0.2006.03,28.601428590091974
Marsabit,NorthHorr,chirps-v3.0.2006.03,51.07107237841945
Marsabit,Saku,chirps-v3.0.2006.03,18.993720559512866
Meru,Buuri,chirps-v3.0.2006.03,40.158729702818626
Meru,CentralImenti,chirps-v3.0.2006.03,88.15524088541666
Meru,IgembeCentral,chirps-v3.0.2006.03,78.355224609375
Meru,IgembeNorth,chirps-v3.0.2006.03,53.603240966796875
Meru,IgembeSouth,chirps-v3.0.2006.03,87.34517578125
Meru,NorthImenti,chirps-v3.0.2006.03,40.064066569010414
Meru,SouthImenti,chirps-v3.0.2006.03,116.68721731085526
Meru,TiganiaEast,chirps-v3.0.2006.03,74.46749562230603
Meru,TiganiaWest,chirps-v3.0.2006.03,64.32842462713069
Meru,unknown5,chirps-v3.0.2006.03,66.4678955078125
Migori,Awendo,chirps-v3.0.2006.03,210.55801052517361
Migori,KuriaEast,chirps-v3.0.2006.03,174.977734375
Migori,KuriaWest,chirps-v3.0.2006.03,184.58311878551137
Migori,Nyatike,chirps-v3.0.2006.03,154.82056826636904
Migori,Rongo,chirps-v3.0.2006.03,222.55025227864584
Migori,SunaEast,chirps-v3.0.2006.03,182.75484212239584
Migori,SunaWest,chirps-v3.0.2006.03,175.65591091579861
Migori,Uriri,chirps-v3.0.2006.03,187.8763631184896
Mombasa,Changamwe,chirps-v3.0.2006.03,75.10748291015625
Mombasa,Jomvu,chirps-v3.0.2006.03,79.7968978881836
Mombasa,Kisauni,chirps-v3.0.2006.03,78.42535400390625
Mombasa,Likoni,chirps-v3.0.2006.03,81.36601257324219
Mombasa,Mvita,chirps-v3.0.2006.03,79.78690338134766
Mombasa,Nyali,chirps-v3.0.2006.03,83.91080474853516
Murang'a,Gatanga,chirps-v3.0.2006.03,151.89443630642361
Murang'a,Kandara,chirps-v3.0.2006.03,150.06808035714286
Murang'a,Kangema,chirps-v3.0.2006.03,188.93687608506946
Murang'a,Kigumo,chirps-v3.0.2006.03,175.7341641512784
Murang'a,Kiharu,chirps-v3.0.2006.03,117.62599400111607
Murang'a,Maragwa,chirps-v3.0.2006.03,114.49367850167411
Murang'a,Mathioya,chirps-v3.0.2006.03,189.59220377604166
Nairobi,DagorettiNorth,chirps-v3.0.2006.03,156.74832153320312
Nairobi,DagorettiSouth,chirps-v3.0.2006.03,158.1573944091797
Nairobi,EmbakasiCentral,chirps-v3.0.2006.03,
Nairobi,EmbakasiEast,chirps-v3.0.2006.03,93.36946105957031
Nairobi,EmbakasiNorth,chirps-v3.0.2006.03,
Nairobi,EmbakasiSouth,chirps-v3.0.2006.03,113.59437561035156
Nairobi,EmbakasiWest,chirps-v3.0.2006.03,112.95069122314453
Nairobi,Kamukunji,chirps-v3.0.2006.03,
Nairobi,Kasarani,chirps-v3.0.2006.03,104.8598876953125
Nairobi,Kibra,chirps-v3.0.2006.03,
Nairobi,Langata,chirps-v3.0.2006.03,139.14935302734375
Nairobi,Makadara,chirps-v3.0.2006.03,
Nairobi,Mathare,chirps-v3.0.2006.03,
Nairobi,Roysambu,chirps-v3.0.2006.03,112.94709777832031
Nairobi,Ruaraka,chirps-v3.0.2006.03,
Nairobi,Starehe,chirps-v3.0.2006.03,139.7800750732422
Nairobi,Westlands,chirps-v3.0.2006.03,138.2255859375
Nakuru,Bahati,chirps-v3.0.2006.03,85.7728271484375
Nakuru,Gilgil,chirps-v3.0.2006.03,80.63688151041667
Nakuru,KuresoiNorth,chirps-v3.0.2006.03,163.86258544921876
Nakuru,KuresoiSouth,chirps-v3.0.2006.03,157.12747012867646
Nakuru,Molo,chirps-v3.0.2006.03,117.422705078125
Nakuru,Naivasha,chirps-v3.0.2006.03,104.06248286732456
Nakuru,NakuruTownEast,chirps-v3.0.2006.03,82.54423217773437
Nakuru,NakuruTownWest,chirps-v3.0.2006.03,89.57204182942708
Nakuru,Njoro,chirps-v3.0.2006.03,129.10591634114584
Nakuru,Rongai,chirps-v3.0.2006.03,103.03639849494485
