time,precipitation_sum (mm),,,,,town
29/01/2024,0.1,,,,,Marsabit
30/01/2024,0.2,,,,,Marsabit
31/01/2024,0.9,,,,,Marsabit
01/02/2024,0.3,,,,,Marsabit
02/02/2024,0.1,,,,,Marsabit
03/02/2024,0.8,,,,,Marsabit
04/02/2024,4.1,,,,,Marsabit
05/02/2024,0,,,,,Marsabit
06/02/2024,0,,,,,Marsabit
07/02/2024,0.7,,,,,Marsabit
08/02/2024,0,,,,,Marsabit
09/02/2024,0.5,,,,,Marsabit
10/02/2024,0,,,,,Marsabit
11/02/2024,0.5,,,,,Marsabit
12/02/2024,0.1,,,,,Marsabit
13/02/2024,0.6,,,,,Marsabit
14/02/2024,0,,,,,Marsabit
15/02/2024,0,,,,,Marsabit
16/02/2024,0.2,,,,,Marsabit
17/02/2024,1.2,,,,,Marsabit
18/02/2024,0.1,,,,,Marsabit
19/02/2024,0,,,,,Marsabit
20/02/2024,0.8,,,,,Marsabit
21/02/2024,0.2,,,,,Marsabit
22/02/2024,0.4,,,,,Marsabit
23/02/2024,1.6,,,,,Marsabit
24/02/2024,0.2,,,,,Marsabit
25/02/2024,0,,,,,Marsabit
26/02/2024,0.8,,,,,Marsabit
27/02/2024,4.4,,,,,Marsabit
28/02/2024,6.5,,,,,Marsabit
29/02/2024,0.2,,,,,Marsabit
01/03/2024,4.5,,,,,Marsabit
02/03/2024,0.3,,,,,Marsabit
03/03/2024,0,,,,,Marsabit
04/03/2024,0,,,,,Marsabit
05/03/2024,0.6,,,,,Marsabit
06/03/2024,0.9,,,,,Marsabit
07/03/2024,0,,,,,Marsabit
08/03/2024,0.9,,,,,Marsabit
09/03/2024,6.4,,,,,Marsabit
10/03/2024,0.4,,,,,Marsabit
11/03/2024,0.3,,,,,Marsabit
12/03/2024,0,,,,,Marsabit
13/03/2024,0,,,,,Marsabit
14/03/2024,0,,,,,Marsabit
15/03/2024,1.4,,,,,Marsabit
16/03/2024,0,,,,,Marsabit
17/03/2024,0,,,,,Marsabit
18/03/2024,0.8,,,,,Marsabit
19/03/2024,0,,,,,Marsabit
20/03/2024,0.4,,,,,Marsabit
21/03/2024,1.4,,,,,Marsabit
22/03/2024,1.1,,,,,Marsabit
23/03/2024,0.2,,,,,Marsabit
24/03/2024,1.1,,,,,Marsabit
25/03/2024,4.6,,,,,Marsabit
26/03/2024,0.1,,,,,Marsabit
27/03/2024,0.8,,,,,Marsabit
28/03/2024,1.8,,,,,Marsabit
29/03/2024,4.8,,,,,Marsabit
30/03/2024,2.4,,,,,Marsabit
31/03/2024,1.6,,,,,Marsabit
01/04/2024,2.1,,,,,Marsabit
02/04/2024,5.8,,,,,Marsabit
03/04/2024,5.4,,,,,Marsabit
04/04/2024,2,,,,,Marsabit
05/04/2024,5.6,,,,,Marsabit
06/04/2024,11.4,,,,,Marsabit
07/04/2024,0.6,,,,,Marsabit
08/04/2024,4.2,,,,,Marsabit
09/04/2024,4.2,,,,,Marsabit
10/04/2024,4.6,,,,,Marsabit
11/04/2024,10.5,,,,,Marsabit
12/04/2024,2.1,,,,,Marsabit
13/04/2024,1.5,,,,,Marsabit
14/04/2024,1.3,,,,,Marsabit
15/04/2024,1,,,,,Marsabit
16/04/2024,0.2,,,,,Marsabit
17/04/2024,0,,,,,Marsabit
18/04/2024,1.3,,,,,Marsabit
19/04/2024,0.1,,,,,Marsabit
20/04/2024,0.6,,,,,Marsabit
21/04/2024,11.6,,,,,Marsabit
22/04/2024,0.8,,,,,Marsabit
23/04/2024,1.1,,,,,Marsabit
24/04/2024,3.9,,,,,Marsabit
25/04/2024,12.7,,,,,Marsabit
26/04/2024,17.2,,,,,Marsabit
27/04/2024,0.8,,,,,Marsabit
28/04/2024,22.8,,,,,Marsabit
29/04/2024,6.3,,,,,Marsabit
30/04/2024,5.2,,,,,Marsabit
01/05/2024,9.3,,,,,Marsabit
02/05/2024,10.4,,,,,Marsabit
03/05/2024,4.6,,,,,Marsabit
04/05/2024,65.5,,,,,Marsabit
05/05/2024,1.6,,,,,Marsabit
06/05/2024,4.2,,,,,Marsabit
07/05/2024,0.3,,,,,Marsabit
08/05/2024,0.2,,,,,Marsabit
09/05/2024,0.1,,,,,Marsabit
10/05/2024,0.3,,,,,Marsabit
11/05/2024,0.1,,,,,Marsabit
12/05/2024,0,,,,,Marsabit
13/05/2024,0,,,,,Marsabit
14/05/2024,0,,,,,Marsabit
15/05/2024,0.6,,,,,Marsabit
16/05/2024,0,,,,,Marsabit
17/05/2024,0,,,,,Marsabit
18/05/2024,0.2,,,,,Marsabit
19/05/2024,0.8,,,,,Marsabit
20/05/2024,3.5,,,,,Marsabit
21/05/2024,4.5,,,,,Marsabit
22/05/2024,0,,,,,Marsabit
23/05/2024,0.3,,,,,Marsabit
24/05/2024,0.7,,,,,Marsabit
25/05/2024,0,,,,,Marsabit
26/05/2024,0.8,,,,,Marsabit
27/05/2024,0.8,,,,,Marsabit
28/05/2024,0.2,,,,,Marsabit
29/05/2024,0,,,,,Marsabit
30/05/2024,0,,,,,Marsabit
31/05/2024,0,,,,,Marsabit
01/06/2024,0,,,,,Marsabit
02/06/2024,0.1,,,,,Marsabit
03/06/2024,0,,,,,Marsabit
04/06/2024,0.4,,,,,Marsabit
05/06/2024,0,,,,,Marsabit
06/06/2024,0,,,,,Marsabit
07/06/2024,0.1,,,,,Marsabit
08/06/2024,0,,,,,Marsabit
09/06/2024,0.1,,,,,Marsabit
10/06/2024,0,,,,,Marsabit
11/06/2024,0.3,,,,,Marsabit
12/06/2024,0,,,,,Marsabit
13/06/2024,0,,,,,Marsabit
14/06/2024,0,,,,,Marsabit
15/06/2024,0,,,,,Marsabit
16/06/2024,0,,,,,Marsabit
17/06/2024,0,,,,,Marsabit
18/06/2024,0,,,,,Marsabit
19/06/2024,1,,,,,Marsabit
20/06/2024,0.7,,,,,Marsabit
21/06/2024,0.3,,,,,Marsabit
22/06/2024,0,,,,,Marsabit
23/06/2024,0,,,,,Marsabit
24/06/2024,0,,,,,Marsabit
25/06/2024,0,,,,,Marsabit
26/06/2024,0,,,,,Marsabit
27/06/2024,0.3,,,,,Marsabit
28/06/2024,0,,,,,Marsabit
29/06/2024,0,,,,,Marsabit
30/06/2024,0,,,,,Marsabit
01/07/2024,0,,,,,Marsabit
02/07/2024,0,,,,,Marsabit
03/07/2024,0,,,,,Marsabit
04/07/2024,0,,,,,Marsabit
05/07/2024,0,,,,,Marsabit
06/07/2024,0.3,,,,,Marsabit
07/07/2024,2.3,,,,,Marsabit
08/07/2024,1.1,,,,,Marsabit
09/07/2024,0,,,,,Marsabit
10/07/2024,0,,,,,Marsabit
11/07/2024,0.4,,,,,Marsabit
12/07/2024,0,,,,,Marsabit
13/07/2024,0,,,,,Marsabit
14/07/2024,0,,,,,Marsabit
15/07/2024,0,,,,,Marsabit
16/07/2024,0,,,,,Marsabit
17/07/2024,0,,,,,Marsabit
18/07/2024,0,,,,,Marsabit
19/07/2024,0,,,,,Marsabit
20/07/2024,0,,,,,Marsabit
21/07/2024,0,,,,,Marsabit
22/07/2024,1.2,,,,,Marsabit
23/07/2024,0,,,,,Marsabit
24/07/2024,0,,,,,Marsabit
25/07/2024,0.2,,,,,Marsabit
26/07/2024,2.8,,,,,Marsabit
27/07/2024,0.8,,,,,Marsabit
28/07/2024,0.2,,,,,Marsabit
29/07/2024,0,,,,,Marsabit
30/07/2024,0.6,,,,,Marsabit
31/07/2024,0,,,,,Marsabit
01/08/2024,0,,,,,Marsabit
02/08/2024,0,,,,,Marsabit
03/08/2024,0,,,,,Marsabit
04/08/2024,0,,,,,Marsabit
05/08/2024,0.4,,,,,Marsabit
06/08/2024,3.4,,,,,Marsabit
07/08/2024,0,,,,,Marsabit
08/08/2024,3.6,,,,,Marsabit
09/08/2024,0.7,,,,,Marsabit
10/08/2024,0,,,,,Marsabit
11/08/2024,0,,,,,Marsabit
12/08/2024,0,,,,,Marsabit
13/08/2024,0.5,,,,,Marsabit
14/08/2024,0,,,,,Marsabit
15/08/2024,0,,,,,Marsabit
16/08/2024,1.7,,,,,Marsabit
17/08/2024,0,,,,,Marsabit
18/08/2024,0,,,,,Marsabit
19/08/2024,0,,,,,Marsabit
20/08/2024,0.3,,,,,Marsabit
21/08/2024,2.7,,,,,Marsabit
22/08/2024,2.9,,,,,Marsabit
23/08/2024,0.1,,,,,Marsabit
24/08/2024,0,,,,,Marsabit
25/08/2024,0,,,,,Marsabit
26/08/2024,0,,,,,Marsabit
27/08/2024,3.1,,,,,Marsabit
28/08/2024,3.7,,,,,Marsabit
29/08/2024,3.8,,,,,Marsabit
30/08/2024,0,,,,,Marsabit
31/08/2024,0.1,,,,,Marsabit
01/09/2024,1,,,,,Marsabit
02/09/2024,0,,,,,Marsabit
03/09/2024,0,,,,,Marsabit
04/09/2024,0.7,,,,,Marsabit
05/09/2024,0,,,,,Marsabit
06/09/2024,3.9,,,,,Marsabit
07/09/2024,0,,,,,Marsabit
08/09/2024,0,,,,,Marsabit
09/09/2024,0,,,,,Marsabit
10/09/2024,0,,,,,Marsabit
11/09/2024,0,,,,,Marsabit
12/09/2024,0,,,,,Marsabit
13/09/2024,0,,,,,Marsabit
14/09/2024,0,,,,,Marsabit
15/09/2024,0,,,,,Marsabit
16/09/2024,0,,,,,Marsabit
17/09/2024,0,,,,,Marsabit
18/09/2024,1.4,,,,,Marsabit
19/09/2024,0,,,,,Marsabit
20/09/2024,0,,,,,Marsabit
21/09/2024,0.1,,,,,Marsabit
22/09/2024,0.3,,,,,Marsabit
23/09/2024,0,,,,,Marsabit
24/09/2024,0,,,,,Marsabit
25/09/2024,0,,,,,Marsabit
26/09/2024,0,,,,,Marsabit
27/09/2024,0,,,,,Marsabit
28/09/2024,0,,,,,Marsabit
29/09/2024,0,,,,,Marsabit
30/09/2024,1.2,,,,,Marsabit
01/10/2024,0.4,,,,,Marsabit
02/10/2024,1.2,,,,,Marsabit
03/10/2024,1.1,,,,,Marsabit
04/10/2024,0,,,,,Marsabit
05/10/2024,0.6,,,,,Marsabit
06/10/2024,0.2,,,,,Marsabit
07/10/2024,0,,,,,Marsabit
08/10/2024,0.6,,,,,Marsabit
09/10/2024,0.8,,,,,Marsabit
10/10/2024,0.7,,,,,Marsabit
11/10/2024,0,,,,,Marsabit
12/10/2024,0.1,,,,,Marsabit
13/10/2024,1.5,,,,,Marsabit
14/10/2024,0,,,,,Marsabit
15/10/2024,0.4,,,,,Marsabit
16/10/2024,1.5,,,,,Marsabit
17/10/2024,6.6,,,,,Marsabit
18/10/2024,0.3,,,,,Marsabit
19/10/2024,1.5,,,,,Marsabit
20/10/2024,0,,,,,Marsabit
21/10/2024,0.1,,,,,Marsabit
22/10/2024,0.2,,,,,Marsabit
23/10/2024,0.9,,,,,Marsabit
24/10/2024,0,,,,,Marsabit
25/10/2024,0.1,,,,,Marsabit
26/10/2024,3.2,,,,,Marsabit
27/10/2024,1.1,,,,,Marsabit
28/10/2024,0.6,,,,,Marsabit
29/10/2024,1.6,,,,,Marsabit
30/10/2024,0,,,,,Marsabit
31/10/2024,0,,,,,Marsabit
01/11/2024,0,,,,,Marsabit
02/11/2024,0.2,,,,,Marsabit
03/11/2024,1.5,,,,,Marsabit
04/11/2024,0.6,,,,,Marsabit
05/11/2024,3.5,,,,,Marsabit
06/11/2024,0.2,,,,,Marsabit
07/11/2024,2.5,,,,,Marsabit
08/11/2024,0.3,,,,,Marsabit
09/11/2024,0.6,,,,,Marsabit
10/11/2024,0.3,,,,,Marsabit
11/11/2024,2.4,,,,,Marsabit
12/11/2024,1.4,,,,,Marsabit
13/11/2024,1.3,,,,,Marsabit
14/11/2024,3.9,,,,,Marsabit
15/11/2024,6.1,,,,,Marsabit
16/11/2024,0,,,,,Marsabit
17/11/2024,0,,,,,Marsabit
18/11/2024,3.2,,,,,Marsabit
19/11/2024,4.1,,,,,Marsabit
20/11/2024,5.6,,,,,Marsabit
21/11/2024,4.1,,,,,Marsabit
22/11/2024,2.4,,,,,Marsabit
23/11/2024,9,,,,,Marsabit
24/11/2024,8.7,,,,,Marsabit
25/11/2024,1.5,,,,,Marsabit
26/11/2024,2.4,,,,,Marsabit
27/11/2024,7.5,,,,,Marsabit
28/11/2024,17.2,,,,,Marsabit
29/11/2024,35.2,,,,,Marsabit
30/11/2024,1.6,,,,,Marsabit
01/12/2024,0.4,,,,,Marsabit
02/12/2024,0,,,,,Marsabit
03/12/2024,0,,,,,Marsabit
04/12/2024,0,,,,,Marsabit
05/12/2024,0,,,,,Marsabit
06/12/2024,0,,,,,Marsabit
07/12/2024,0.5,,,,,Marsabit
08/12/2024,2.5,,,,,Marsabit
09/12/2024,1.4,,,,,Marsabit
10/12/2024,0.8,,,,,Marsabit
11/12/2024,0,,,,,Marsabit
12/12/2024,0,,,,,Marsabit
13/12/2024,0,,,,,Marsabit
14/12/2024,0,,,,,Marsabit
15/12/2024,0.2,,,,,Marsabit
16/12/2024,0,,,,,Marsabit
17/12/2024,0.3,,,,,Marsabit
18/12/2024,0.2,,,,,Marsabit
19/12/2024,0.9,,,,,Marsabit
20/12/2024,1.1,,,,,Marsabit
21/12/2024,0.8,,,,,Marsabit
22/12/2024,0.2,,,,,Marsabit
23/12/2024,0.3,,,,,Marsabit
24/12/2024,1.4,,,,,Marsabit
25/12/2024,1.5,,,,,Marsabit
26/12/2024,0.4,,,,,Marsabit
27/12/2024,0.3,,,,,Marsabit
28/12/2024,0,,,,,Marsabit
29/12/2024,0,,,,,Marsabit
30/12/2024,0,,,,,Marsabit
31/12/2024,0,,,,,Marsabit
,,,,,,
01/01/2022,0,,,,,Lodwar
02/01/2022,0,,,,,Lodwar
03/01/2022,0,,,,,Lodwar
04/01/2022,0,,,,,Lodwar
05/01/2022,0,,,,,Lodwar
06/01/2022,0,,,,,Lodwar
07/01/2022,0,,,,,Lodwar
08/01/2022,0,,,,,Lodwar
09/01/2022,0,,,,,Lodwar
10/01/2022,0,,,,,Lodwar
11/01/2022,0,,,,,Lodwar
12/01/2022,0,,,,,Lodwar
13/01/2022,0,,,,,Lodwar
14/01/2022,0,,,,,Lodwar
15/01/2022,0,,,,,Lodwar
16/01/2022,0,,,,,Lodwar
17/01/2022,2.5,,,,,Lodwar
18/01/2022,11.3,,,,,Lodwar
19/01/2022,0,,,,,Lodwar
20/01/2022,4.9,,,,,Lodwar
21/01/2022,0,,,,,Lodwar
22/01/2022,0,,,,,Lodwar
23/01/2022,0,,,,,Lodwar
24/01/2022,0,,,,,Lodwar
25/01/2022,0,,,,,Lodwar
26/01/2022,0,,,,,Lodwar
27/01/2022,0,,,,,Lodwar
28/01/2022,0,,,,,Lodwar
29/01/2022,0,,,,,Lodwar
30/01/2022,0,,,,,Lodwar
31/01/2022,0,,,,,Lodwar
01/02/2022,0,,,,,Lodwar
02/02/2022,0,,,,,Lodwar
03/02/2022,0.2,,,,,Lodwar
04/02/2022,0,,,,,Lodwar
05/02/2022,0,,,,,Lodwar
06/02/2022,0,,,,,Lodwar
07/02/2022,0,,,,,Lodwar
08/02/2022,0,,,,,Lodwar
09/02/2022,0,,,,,Lodwar
10/02/2022,0,,,,,Lodwar
11/02/2022,0,,,,,Lodwar
12/02/2022,0,,,,,Lodwar
13/02/2022,0,,,,,Lodwar
14/02/2022,0,,,,,Lodwar
15/02/2022,0,,,,,Lodwar
16/02/2022,0,,,,,Lodwar
17/02/2022,0,,,,,Lodwar
18/02/2022,0,,,,,Lodwar
19/02/2022,0.1,,,,,Lodwar
20/02/2022,0,,,,,Lodwar
21/02/2022,0,,,,,Lodwar
22/02/2022,0,,,,,Lodwar
23/02/2022,0,,,,,Lodwar
24/02/2022,0,,,,,Lodwar
25/02/2022,0.3,,,,,Lodwar
26/02/2022,0.5,,,,,Lodwar
27/02/2022,0,,,,,Lodwar
28/02/2022,0,,,,,Lodwar
01/03/2022,0,,,,,Lodwar
02/03/2022,0,,,,,Lodwar
03/03/2022,0,,,,,Lodwar
04/03/2022,0,,,,,Lodwar
05/03/2022,0,,,,,Lodwar
06/03/2022,0,,,,,Lodwar
07/03/2022,0,,,,,Lodwar
08/03/2022,0,,,,,Lodwar
09/03/2022,0,,,,,Lodwar
10/03/2022,0,,,,,Lodwar
11/03/2022,0,,,,,Lodwar
12/03/2022,0,,,,,Lodwar
13/03/2022,0,,,,,Lodwar
14/03/2022,0,,,,,Lodwar
15/03/2022,0,,,,,Lodwar
16/03/2022,0,,,,,Lodwar
17/03/2022,0.2,,,,,Lodwar
18/03/2022,0,,,,,Lodwar
19/03/2022,0,,,,,Lodwar
20/03/2022,0,,,,,Lodwar
21/03/2022,0,,,,,Lodwar
22/03/2022,0,,,,,Lodwar
23/03/2022,0.1,,,,,Lodwar
24/03/2022,0.5,,,,,Lodwar
25/03/2022,1,,,,,Lodwar
26/03/2022,0,,,,,Lodwar
27/03/2022,0.3,,,,,Lodwar
28/03/2022,0.7,,,,,Lodwar
29/03/2022,0,,,,,Lodwar
30/03/2022,0,,,,,Lodwar
31/03/2022,0,,,,,Lodwar
01/04/2022,0,,,,,Lodwar
02/04/2022,0,,,,,Lodwar
03/04/2022,0,,,,,Lodwar
04/04/2022,0,,,,,Lodwar
05/04/2022,0,,,,,Lodwar
06/04/2022,0,,,,,Lodwar
07/04/2022,0,,,,,Lodwar
08/04/2022,0,,,,,Lodwar
09/04/2022,0,,,,,Lodwar
10/04/2022,0,,,,,Lodwar
11/04/2022,0,,,,,Lodwar
12/04/2022,0,,,,,Lodwar
13/04/2022,0,,,,,Lodwar
14/04/2022,0,,,,,Lodwar
15/04/2022,18.9,,,,,Lodwar
16/04/2022,3.4,,,,,Lodwar
17/04/2022,9.4,,,,,Lodwar
18/04/2022,0.2,,,,,Lodwar
19/04/2022,0,,,,,Lodwar
20/04/2022,14.8,,,,,Lodwar
21/04/2022,11.5,,,,,Lodwar
22/04/2022,13.5,,,,,Lodwar
23/04/2022,11.2,,,,,Lodwar
24/04/2022,2.1,,,,,Lodwar
25/04/2022,6,,,,,Lodwar
26/04/2022,0.9,,,,,Lodwar
27/04/2022,0.2,,,,,Lodwar
28/04/2022,40,,,,,Lodwar
29/04/2022,3.5,,,,,Lodwar
30/04/2022,0.2,,,,,Lodwar
01/05/2022,8.9,,,,,Lodwar
02/05/2022,13.4,,,,,Lodwar
03/05/2022,5.2,,,,,Lodwar
04/05/2022,1.4,,,,,Lodwar
05/05/2022,0,,,,,Lodwar
06/05/2022,0,,,,,Lodwar
07/05/2022,0,,,,,Lodwar
08/05/2022,0,,,,,Lodwar
09/05/2022,0,,,,,Lodwar
10/05/2022,0,,,,,Lodwar
11/05/2022,0,,,,,Lodwar
12/05/2022,0,,,,,Lodwar
13/05/2022,0,,,,,Lodwar
14/05/2022,0,,,,,Lodwar
15/05/2022,0,,,,,Lodwar
16/05/2022,0,,,,,Lodwar
17/05/2022,0,,,,,Lodwar
18/05/2022,0,,,,,Lodwar
19/05/2022,0,,,,,Lodwar
20/05/2022,0,,,,,Lodwar
21/05/2022,0,,,,,Lodwar
22/05/2022,0.1,,,,,Lodwar
23/05/2022,0.1,,,,,Lodwar
24/05/2022,0.4,,,,,Lodwar
25/05/2022,0.6,,,,,Lodwar
26/05/2022,2.7,,,,,Lodwar
27/05/2022,1.1,,,,,Lodwar
28/05/2022,4.1,,,,,Lodwar
29/05/2022,13.6,,,,,Lodwar
30/05/2022,0.5,,,,,Lodwar
31/05/2022,0.1,,,,,Lodwar
01/06/2022,0,,,,,Lodwar
02/06/2022,0,,,,,Lodwar
03/06/2022,0,,,,,Lodwar
04/06/2022,0,,,,,Lodwar
05/06/2022,0,,,,,Lodwar
06/06/2022,0,,,,,Lodwar
07/06/2022,0,,,,,Lodwar
08/06/2022,3.1,,,,,Lodwar
09/06/2022,0.1,,,,,Lodwar
10/06/2022,0,,,,,Lodwar
11/06/2022,0,,,,,Lodwar
12/06/2022,0,,,,,Lodwar
13/06/2022,0,,,,,Lodwar
14/06/2022,0,,,,,Lodwar
15/06/2022,0,,,,,Lodwar
16/06/2022,0,,,,,Lodwar
17/06/2022,0,,,,,Lodwar
18/06/2022,0,,,,,Lodwar
19/06/2022,0.1,,,,,Lodwar
20/06/2022,2,,,,,Lodwar
21/06/2022,0.3,,,,,Lodwar
22/06/2022,0,,,,,Lodwar
23/06/2022,0,,,,,Lodwar
24/06/2022,0,,,,,Lodwar
25/06/2022,0,,,,,Lodwar
26/06/2022,0,,,,,Lodwar
27/06/2022,0,,,,,Lodwar
28/06/2022,0,,,,,Lodwar
29/06/2022,0,,,,,Lodwar
30/06/2022,0,,,,,Lodwar
01/07/2022,0,,,,,Lodwar
02/07/2022,0,,,,,Lodwar
03/07/2022,0,,,,,Lodwar
04/07/2022,1.2,,,,,Lodwar
05/07/2022,0,,,,,Lodwar
06/07/2022,0,,,,,Lodwar
07/07/2022,0.2,,,,,Lodwar
08/07/2022,0.7,,,,,Lodwar
09/07/2022,0,,,,,Lodwar
10/07/2022,0,,,,,Lodwar
11/07/2022,0,,,,,Lodwar
12/07/2022,0,,,,,Lodwar
13/07/2022,0,,,,,Lodwar
14/07/2022,0,,,,,Lodwar
15/07/2022,0,,,,,Lodwar
16/07/2022,0,,,,,Lodwar
17/07/2022,0,,,,,Lodwar
18/07/2022,0,,,,,Lodwar
19/07/2022,0,,,,,Lodwar
20/07/2022,0,,,,,Lodwar
21/07/2022,0,,,,,Lodwar
22/07/2022,0,,,,,Lodwar
23/07/2022,0,,,,,Lodwar
24/07/2022,0,,,,,Lodwar
25/07/2022,0,,,,,Lodwar
26/07/2022,0,,,,,Lodwar
27/07/2022,0,,,,,Lodwar
28/07/2022,0,,,,,Lodwar
29/07/2022,0,,,,,Lodwar
30/07/2022,0,,,,,Lodwar
31/07/2022,0.4,,,,,Lodwar
01/08/2022,1.8,,,,,Lodwar
02/08/2022,22.8,,,,,Lodwar
03/08/2022,0,,,,,Lodwar
04/08/2022,0,,,,,Lodwar
05/08/2022,0,,,,,Lodwar
06/08/2022,0,,,,,Lodwar
07/08/2022,0,,,,,Lodwar
08/08/2022,0,,,,,Lodwar
09/08/2022,0,,,,,Lodwar
10/08/2022,0,,,,,Lodwar
11/08/2022,0,,,,,Lodwar
12/08/2022,0,,,,,Lodwar
13/08/2022,0,,,,,Lodwar
14/08/2022,0.1,,,,,Lodwar
15/08/2022,0.8,,,,,Lodwar
16/08/2022,0.7,,,,,Lodwar
17/08/2022,0.5,,,,,Lodwar
18/08/2022,0.1,,,,,Lodwar
19/08/2022,0,,,,,Lodwar
20/08/2022,0.4,,,,,Lodwar
21/08/2022,0,,,,,Lodwar
22/08/2022,0,,,,,Lodwar
23/08/2022,0,,,,,Lodwar
24/08/2022,0,,,,,Lodwar
25/08/2022,0,,,,,Lodwar
26/08/2022,0,,,,,Lodwar
27/08/2022,0.1,,,,,Lodwar
28/08/2022,0,,,,,Lodwar
29/08/2022,0,,,,,Lodwar
30/08/2022,0,,,,,Lodwar
31/08/2022,0,,,,,Lodwar
01/09/2022,0,,,,,Lodwar
02/09/2022,0,,,,,Lodwar
03/09/2022,0,,,,,Lodwar
04/09/2022,0,,,,,Lodwar
05/09/2022,1.5,,,,,Lodwar
06/09/2022,6.3,,,,,Lodwar
07/09/2022,21.8,,,,,Lodwar
08/09/2022,0.6,,,,,Lodwar
09/09/2022,0,,,,,Lodwar
10/09/2022,0,,,,,Lodwar
11/09/2022,0,,,,,Lodwar
12/09/2022,0,,,,,Lodwar
13/09/2022,0.2,,,,,Lodwar
14/09/2022,12.7,,,,,Lodwar
15/09/2022,0,,,,,Lodwar
16/09/2022,0,,,,,Lodwar
17/09/2022,0,,,,,Lodwar
18/09/2022,0,,,,,Lodwar
19/09/2022,0,,,,,Lodwar
20/09/2022,0,,,,,Lodwar
21/09/2022,0,,,,,Lodwar
22/09/2022,0,,,,,Lodwar
23/09/2022,0,,,,,Lodwar
24/09/2022,0,,,,,Lodwar
25/09/2022,0,,,,,Lodwar
26/09/2022,0,,,,,Lodwar
27/09/2022,0,,,,,Lodwar
28/09/2022,0,,,,,Lodwar
29/09/2022,0,,,,,Lodwar
30/09/2022,0,,,,,Lodwar
01/10/2022,0,,,,,Lodwar
02/10/2022,0,,,,,Lodwar
03/10/2022,0,,,,,Lodwar
04/10/2022,0,,,,,Lodwar
05/10/2022,0,,,,,Lodwar
06/10/2022,0,,,,,Lodwar
07/10/2022,0,,,,,Lodwar
08/10/2022,0,,,,,Lodwar
09/10/2022,0.3,,,,,Lodwar
10/10/2022,0,,,,,Lodwar
11/10/2022,0,,,,,Lodwar
12/10/2022,0,,,,,Lodwar
13/10/2022,0,,,,,Lodwar
14/10/2022,0,,,,,Lodwar
15/10/2022,0,,,,,Lodwar
16/10/2022,0,,,,,Lodwar
17/10/2022,0.3,,,,,Lodwar
18/10/2022,0,,,,,Lodwar
19/10/2022,0,,,,,Lodwar
20/10/2022,0,,,,,Lodwar
21/10/2022,0,,,,,Lodwar
22/10/2022,0,,,,,Lodwar
23/10/2022,0,,,,,Lodwar
24/10/2022,0,,,,,Lodwar
25/10/2022,0,,,,,Lodwar
26/10/2022,0,,,,,Lodwar
27/10/2022,0,,,,,Lodwar
28/10/2022,0.1,,,,,Lodwar
29/10/2022,0.5,,,,,Lodwar
30/10/2022,2.9,,,,,Lodwar
31/10/2022,0,,,,,Lodwar
01/11/2022,0,,,,,Lodwar
02/11/2022,3.9,,,,,Lodwar
03/11/2022,0.1,,,,,Lodwar
04/11/2022,0,,,,,Lodwar
05/11/2022,0,,,,,Lodwar
06/11/2022,0,,,,,Lodwar
07/11/2022,0,,,,,Lodwar
08/11/2022,0,,,,,Lodwar
09/11/2022,0,,,,,Lodwar
10/11/2022,0.2,,,,,Lodwar
11/11/2022,0.3,,,,,Lodwar
12/11/2022,0.2,,,,,Lodwar
13/11/2022,1.7,,,,,Lodwar
14/11/2022,2.4,,,,,Lodwar
15/11/2022,6.9,,,,,Lodwar
16/11/2022,0.4,,,,,Lodwar
17/11/2022,0.5,,,,,Lodwar
18/11/2022,0,,,,,Lodwar
19/11/2022,3.8,,,,,Lodwar
20/11/2022,16.3,,,,,Lodwar
21/11/2022,0,,,,,Lodwar
22/11/2022,0.9,,,,,Lodwar
23/11/2022,11.5,,,,,Lodwar
24/11/2022,0,,,,,Lodwar
25/11/2022,0.1,,,,,Lodwar
26/11/2022,0,,,,,Lodwar
27/11/2022,0,,,,,Lodwar
28/11/2022,0.1,,,,,Lodwar
29/11/2022,0.2,,,,,Lodwar
30/11/2022,0.2,,,,,Lodwar
01/12/2022,0,,,,,Lodwar
02/12/2022,0,,,,,Lodwar
03/12/2022,0,,,,,Lodwar
04/12/2022,0.2,,,,,Lodwar
05/12/2022,0,,,,,Lodwar
06/12/2022,0,,,,,Lodwar
07/12/2022,0.1,,,,,Lodwar
08/12/2022,0,,,,,Lodwar
09/12/2022,30.7,,,,,Lodwar
10/12/2022,2.1,,,,,Lodwar
11/12/2022,0.9,,,,,Lodwar
12/12/2022,0,,,,,Lodwar
13/12/2022,0,,,,,Lodwar
14/12/2022,0.1,,,,,Lodwar
15/12/2022,0,,,,,Lodwar
16/12/2022,0,,,,,Lodwar
17/12/2022,0,,,,,Lodwar
18/12/2022,0,,,,,Lodwar
19/12/2022,0,,,,,Lodwar
20/12/2022,0,,,,,Lodwar
21/12/2022,0,,,,,Lodwar
22/12/2022,0,,,,,Lodwar
23/12/2022,0,,,,,Lodwar
24/12/2022,0.5,,,,,Lodwar
25/12/2022,0,,,,,Lodwar
26/12/2022,0.2,,,,,Lodwar
27/12/2022,10.9,,,,,Lodwar
28/12/2022,2.9,,,,,Lodwar
29/12/2022,0.4,,,,,Lodwar
30/12/2022,0,,,,,Lodwar
31/12/2022,0,,,,,Lodwar
01/01/2023,0,,,,,Lodwar
